ID,RHEA_ID,GeneName
Q95JH7,RHEA:15853,AKR1C1
Q95JH7,RHEA:15853,AKR1C1
Q95JH7,RHEA:15853,AKR1C1
Q95JH7,RHEA:15857,AKR1C1
Q95JH7,RHEA:15857,AKR1C1
Q95JH7,RHEA:15857,AKR1C1
Q95JH7,RHEA:15857,AKR1C1
Q95JH7,RHEA:15857,AKR1C1
Q95JH7,RHEA:20377,AKR1C1
Q95JH7,RHEA:20377,AKR1C1
Q95JH7,RHEA:20377,AKR1C1
Q95JH7,RHEA:20377,AKR1C1
Q95JH7,RHEA:20377,AKR1C1
Q95JH7,RHEA:22944,AKR1C1
Q95JH7,RHEA:22944,AKR1C1
Q95JH7,RHEA:22944,AKR1C1
Q95JH7,RHEA:22944,AKR1C1
Q95JH7,RHEA:22944,AKR1C1
Q95JH7,RHEA:24612,AKR1C1
Q95JH7,RHEA:24612,AKR1C1
Q95JH7,RHEA:24612,AKR1C1
Q95JH7,RHEA:24612,AKR1C1
Q95JH7,RHEA:24612,AKR1C1
Q95JH7,RHEA:24616,AKR1C1
Q95JH7,RHEA:24616,AKR1C1
Q95JH7,RHEA:24616,AKR1C1
Q95JH7,RHEA:24616,AKR1C1
Q95JH7,RHEA:24616,AKR1C1
Q95JH7,RHEA:34783,AKR1C1
Q95JH7,RHEA:34783,AKR1C1
Q95JH7,RHEA:34783,AKR1C1
Q95JH7,RHEA:34783,AKR1C1
Q95JH7,RHEA:34783,AKR1C1
Q95JH7,RHEA:42108,AKR1C1
Q95JH7,RHEA:42108,AKR1C1
Q95JH7,RHEA:42108,AKR1C1
Q95JH7,RHEA:42108,AKR1C1
Q95JH7,RHEA:42108,AKR1C1
Q95JH7,RHEA:42112,AKR1C1
Q95JH7,RHEA:42112,AKR1C1
Q95JH7,RHEA:42112,AKR1C1
Q95JH7,RHEA:42112,AKR1C1
Q95JH7,RHEA:42112,AKR1C1
Q95JH7,RHEA:42120,AKR1C1
Q95JH7,RHEA:42120,AKR1C1
Q95JH7,RHEA:42120,AKR1C1
Q95JH7,RHEA:42120,AKR1C1
Q95JH7,RHEA:42120,AKR1C1
Q95JH7,RHEA:42156,AKR1C1
Q95JH7,RHEA:42156,AKR1C1
Q95JH7,RHEA:42156,AKR1C1
Q95JH7,RHEA:42156,AKR1C1
Q95JH7,RHEA:42156,AKR1C1
Q95JH7,RHEA:42168,AKR1C1
Q95JH7,RHEA:42168,AKR1C1
Q95JH7,RHEA:42168,AKR1C1
Q95JH7,RHEA:42168,AKR1C1
Q95JH7,RHEA:42168,AKR1C1
Q95JS1,RHEA:33179,PLCZ1
Q95JS1,RHEA:33179,PLCZ1
Q95JS1,RHEA:33179,PLCZ1
Q95JS1,RHEA:33179,PLCZ1
Q95JS1,RHEA:33179,PLCZ1
Q95M61,RHEA:38191,CYP19A1
Q95M61,RHEA:38191,CYP19A1
Q95M61,RHEA:38191,CYP19A1
Q95M61,RHEA:38191,CYP19A1
Q95M61,RHEA:38191,CYP19A1
Q95M61,RHEA:38195,CYP19A1
Q95M61,RHEA:38195,CYP19A1
Q95M61,RHEA:38195,CYP19A1
Q95M61,RHEA:38195,CYP19A1
Q95M61,RHEA:38195,CYP19A1
Q95QT2,RHEA:14297,C29E4.
Q95QT2,RHEA:14297,C29E4.
Q95QT2,RHEA:14297,C29E4.
Q95QT2,RHEA:14297,C29E4.
Q95QT2,RHEA:14297,C29E4.
Q95ZE2,RHEA:16913,PSS
Q95ZE2,RHEA:16913,PSS
Q95ZE2,RHEA:16913,PSS
Q95ZE2,RHEA:16913,PSS
Q95ZE2,RHEA:16913,PSS
Q95ZE3,RHEA:16229,CDS1
Q95ZE3,RHEA:16229,CDS1
Q95ZE3,RHEA:16229,CDS1
Q95ZE3,RHEA:16229,CDS1
Q95ZE3,RHEA:16229,CDS1
Q965X7,RHEA:33159,nape-
Q965X7,RHEA:33159,nape-
Q965X7,RHEA:33159,nape-
Q965X7,RHEA:33159,nape-
Q965X7,RHEA:33159,nape-
Q965X7,RHEA:51408,nape-
Q965X7,RHEA:51408,nape-
Q965X7,RHEA:51408,nape-
Q965X7,RHEA:51408,nape-
Q965X7,RHEA:51408,nape-
Q965X9,RHEA:33159,nape-
Q965X9,RHEA:33159,nape-
Q965X9,RHEA:33159,nape-
Q965X9,RHEA:33159,nape-
Q965X9,RHEA:33159,nape-
Q965X9,RHEA:51408,nape-
Q965X9,RHEA:51408,nape-
Q965X9,RHEA:51408,nape-
Q965X9,RHEA:51408,nape-
Q965X9,RHEA:51408,nape-
Q969X2,RHEA:41972,ST6GALNAC6
Q969X2,RHEA:41972,ST6GALNAC6
Q969X2,RHEA:41972,ST6GALNAC6
Q969X2,RHEA:41972,ST6GALNAC6
Q969X2,RHEA:41972,ST6GALNAC6
Q969X2,RHEA:41976,ST6GALNAC6
Q969X2,RHEA:41976,ST6GALNAC6
Q969X2,RHEA:41976,ST6GALNAC6
Q969X2,RHEA:41976,ST6GALNAC6
Q969X2,RHEA:41976,ST6GALNAC6
Q969X2,RHEA:47884,ST6GALNAC6
Q969X2,RHEA:47884,ST6GALNAC6
Q969X2,RHEA:47884,ST6GALNAC6
Q969X2,RHEA:47884,ST6GALNAC6
Q969X2,RHEA:47884,ST6GALNAC6
Q96AD5,RHEA:38643,PNPLA2
Q96AD5,RHEA:38643,PNPLA2
Q96AD5,RHEA:38643,PNPLA2
Q96AD5,RHEA:38643,PNPLA2
Q96AD5,RHEA:38643,PNPLA2
Q96AD5,RHEA:38647,PNPLA2
Q96AD5,RHEA:38647,PNPLA2
Q96AD5,RHEA:38647,PNPLA2
Q96AD5,RHEA:38647,PNPLA2
Q96AD5,RHEA:38647,PNPLA2
Q96BW9,RHEA:16229,TAMM41
Q96BW9,RHEA:16229,TAMM41
Q96BW9,RHEA:16229,TAMM41
Q96BW9,RHEA:16229,TAMM41
Q96BW9,RHEA:16229,TAMM41
Q96EF0,RHEA:12316,MTMR8
Q96EF0,RHEA:12316,MTMR8
Q96EF0,RHEA:12316,MTMR8
Q96EF0,RHEA:12316,MTMR8
Q96EF0,RHEA:12316,MTMR8
Q96EF0,RHEA:39019,MTMR8
Q96EF0,RHEA:39019,MTMR8
Q96EF0,RHEA:39019,MTMR8
Q96EF0,RHEA:39019,MTMR8
Q96EF0,RHEA:39019,MTMR8
Q96G23,RHEA:36739,CERS2
Q96G23,RHEA:36739,CERS2
Q96G23,RHEA:36739,CERS2
Q96G23,RHEA:36739,CERS2
Q96G23,RHEA:36739,CERS2
Q96G23,RHEA:45284,CERS2
Q96G23,RHEA:45284,CERS2
Q96G23,RHEA:45284,CERS2
Q96G23,RHEA:45284,CERS2
Q96G23,RHEA:45284,CERS2
Q96GM1,RHEA:27429,PLPPR2
Q96GM1,RHEA:27429,PLPPR2
Q96GM1,RHEA:27429,PLPPR2
Q96GM1,RHEA:27429,PLPPR2
Q96GM1,RHEA:27429,PLPPR2
Q96N66,RHEA:33195,MBOAT7
Q96N66,RHEA:33195,MBOAT7
Q96N66,RHEA:33195,MBOAT7
Q96N66,RHEA:33195,MBOAT7
Q96N66,RHEA:33195,MBOAT7
Q96PD6,RHEA:37915,MOGAT1
Q96PD6,RHEA:37915,MOGAT1
Q96PD6,RHEA:37915,MOGAT1
Q96PD6,RHEA:37915,MOGAT1
Q96PD6,RHEA:37915,MOGAT1
Q96PD6,RHEA:38115,MOGAT1
Q96PD6,RHEA:38115,MOGAT1
Q96PD6,RHEA:38115,MOGAT1
Q96PD6,RHEA:38115,MOGAT1
Q96PD6,RHEA:38115,MOGAT1
Q96PD6,RHEA:38119,MOGAT1
Q96PD6,RHEA:38119,MOGAT1
Q96PD6,RHEA:38119,MOGAT1
Q96PD6,RHEA:38119,MOGAT1
Q96PD6,RHEA:38119,MOGAT1
Q96PD6,RHEA:38123,MOGAT1
Q96PD6,RHEA:38123,MOGAT1
Q96PD6,RHEA:38123,MOGAT1
Q96PD6,RHEA:38123,MOGAT1
Q96PD6,RHEA:38123,MOGAT1
Q96PD6,RHEA:38127,MOGAT1
Q96PD6,RHEA:38127,MOGAT1
Q96PD6,RHEA:38127,MOGAT1
Q96PD6,RHEA:38127,MOGAT1
Q96PD6,RHEA:38127,MOGAT1
Q96PD6,RHEA:38131,MOGAT1
Q96PD6,RHEA:38131,MOGAT1
Q96PD6,RHEA:38131,MOGAT1
Q96PD6,RHEA:38131,MOGAT1
Q96PD6,RHEA:38131,MOGAT1
Q96PD6,RHEA:38135,MOGAT1
Q96PD6,RHEA:38135,MOGAT1
Q96PD6,RHEA:38135,MOGAT1
Q96PD6,RHEA:38135,MOGAT1
Q96PD6,RHEA:38135,MOGAT1
Q96PD6,RHEA:38139,MOGAT1
Q96PD6,RHEA:38139,MOGAT1
Q96PD6,RHEA:38139,MOGAT1
Q96PD6,RHEA:38139,MOGAT1
Q96PD6,RHEA:38139,MOGAT1
Q96PD7,RHEA:10868,DGAT2
Q96PD7,RHEA:10868,DGAT2
Q96PD7,RHEA:10868,DGAT2
Q96PD7,RHEA:10868,DGAT2
Q96PD7,RHEA:10868,DGAT2
Q96PD7,RHEA:37915,DGAT2
Q96PD7,RHEA:37915,DGAT2
Q96PD7,RHEA:37915,DGAT2
Q96PD7,RHEA:37915,DGAT2
Q96PD7,RHEA:37915,DGAT2
Q96PD7,RHEA:55340,DGAT2
Q96PD7,RHEA:55340,DGAT2
Q96PD7,RHEA:55340,DGAT2
Q96PD7,RHEA:55340,DGAT2
Q96PD7,RHEA:55340,DGAT2
Q96PE3,RHEA:17193,INPP4A
Q96PE3,RHEA:17193,INPP4A
Q96PE3,RHEA:17193,INPP4A
Q96PE3,RHEA:17193,INPP4A
Q96PE3,RHEA:17193,INPP4A
Q96UY1,RHEA:10868,DGAT2B
Q96UY1,RHEA:10868,DGAT2B
Q96UY1,RHEA:10868,DGAT2B
Q96UY1,RHEA:10868,DGAT2B
Q96UY1,RHEA:10868,DGAT2B
Q96UY2,RHEA:10868,DGAT2A
Q96UY2,RHEA:10868,DGAT2A
Q96UY2,RHEA:10868,DGAT2A
Q96UY2,RHEA:10868,DGAT2A
Q96UY2,RHEA:10868,DGAT2A
Q96WX4,RHEA:52652,erg6
Q96WX4,RHEA:52652,erg6
Q96WX4,RHEA:52652,erg6
Q96WX4,RHEA:52652,erg6
Q96WX4,RHEA:52652,erg6
Q96WX4,RHEA:55088,erg6
Q96WX4,RHEA:55088,erg6
Q96WX4,RHEA:55088,erg6
Q96WX4,RHEA:55088,erg6
Q96WX4,RHEA:55088,erg6
Q98MN3,RHEA:14597,pcs
Q98MN3,RHEA:14597,pcs
Q98MN3,RHEA:14597,pcs
Q98MN3,RHEA:14597,pcs
Q98MN3,RHEA:14597,pcs
Q99028,RHEA:53088,COMT
Q99028,RHEA:53088,COMT
Q99028,RHEA:53088,COMT
Q99028,RHEA:53088,COMT
Q99028,RHEA:53088,COMT
Q99028,RHEA:53092,COMT
Q99028,RHEA:53092,COMT
Q99028,RHEA:53092,COMT
Q99028,RHEA:53092,COMT
Q99028,RHEA:53092,COMT
Q99028,RHEA:53096,COMT
Q99028,RHEA:53096,COMT
Q99028,RHEA:53096,COMT
Q99028,RHEA:53096,COMT
Q99028,RHEA:53096,COMT
Q99028,RHEA:53100,COMT
Q99028,RHEA:53100,COMT
Q99028,RHEA:53100,COMT
Q99028,RHEA:53100,COMT
Q99028,RHEA:53100,COMT
Q99028,RHEA:53104,COMT
Q99028,RHEA:53104,COMT
Q99028,RHEA:53104,COMT
Q99028,RHEA:53104,COMT
Q99028,RHEA:53104,COMT
Q99028,RHEA:53108,COMT
Q99028,RHEA:53108,COMT
Q99028,RHEA:53108,COMT
Q99028,RHEA:53108,COMT
Q99028,RHEA:53108,COMT
Q99487,RHEA:11048,PAFAH2
Q99487,RHEA:11048,PAFAH2
Q99487,RHEA:11048,PAFAH2
Q99487,RHEA:11048,PAFAH2
Q99487,RHEA:11048,PAFAH2
Q99487,RHEA:17777,PAFAH2
Q99487,RHEA:17777,PAFAH2
Q99487,RHEA:17777,PAFAH2
Q99487,RHEA:17777,PAFAH2
Q99487,RHEA:17777,PAFAH2
Q99487,RHEA:41396,PAFAH2
Q99487,RHEA:41396,PAFAH2
Q99487,RHEA:41396,PAFAH2
Q99487,RHEA:41396,PAFAH2
Q99487,RHEA:41396,PAFAH2
Q99487,RHEA:41408,PAFAH2
Q99487,RHEA:41408,PAFAH2
Q99487,RHEA:41408,PAFAH2
Q99487,RHEA:41408,PAFAH2
Q99487,RHEA:41408,PAFAH2
Q99487,RHEA:41688,PAFAH2
Q99487,RHEA:41688,PAFAH2
Q99487,RHEA:41688,PAFAH2
Q99487,RHEA:41688,PAFAH2
Q99487,RHEA:41688,PAFAH2
Q99487,RHEA:41692,PAFAH2
Q99487,RHEA:41692,PAFAH2
Q99487,RHEA:41692,PAFAH2
Q99487,RHEA:41692,PAFAH2
Q99487,RHEA:41692,PAFAH2
Q99487,RHEA:41696,PAFAH2
Q99487,RHEA:41696,PAFAH2
Q99487,RHEA:41696,PAFAH2
Q99487,RHEA:41696,PAFAH2
Q99487,RHEA:41696,PAFAH2
Q99487,RHEA:41700,PAFAH2
Q99487,RHEA:41700,PAFAH2
Q99487,RHEA:41700,PAFAH2
Q99487,RHEA:41700,PAFAH2
Q99487,RHEA:41700,PAFAH2
Q99685,RHEA:26132,MGLL
Q99685,RHEA:26132,MGLL
Q99685,RHEA:26132,MGLL
Q99685,RHEA:26132,MGLL
Q99685,RHEA:26132,MGLL
Q99685,RHEA:39955,MGLL
Q99685,RHEA:39955,MGLL
Q99685,RHEA:39955,MGLL
Q99685,RHEA:39955,MGLL
Q99685,RHEA:39955,MGLL
Q99685,RHEA:44328,MGLL
Q99685,RHEA:44328,MGLL
Q99685,RHEA:44328,MGLL
Q99685,RHEA:44328,MGLL
Q99685,RHEA:44328,MGLL
Q99685,RHEA:44732,MGLL
Q99685,RHEA:44732,MGLL
Q99685,RHEA:44732,MGLL
Q99685,RHEA:44732,MGLL
Q99685,RHEA:44732,MGLL
Q99685,RHEA:48428,MGLL
Q99685,RHEA:48428,MGLL
Q99685,RHEA:48428,MGLL
Q99685,RHEA:48428,MGLL
Q99685,RHEA:48428,MGLL
Q99714,RHEA:14929,HSD17B10
Q99714,RHEA:14929,HSD17B10
Q99714,RHEA:14929,HSD17B10
Q99714,RHEA:14929,HSD17B10
Q99714,RHEA:14929,HSD17B10
Q99714,RHEA:19409,HSD17B10
Q99714,RHEA:19409,HSD17B10
Q99714,RHEA:19409,HSD17B10
Q99714,RHEA:19409,HSD17B10
Q99714,RHEA:19409,HSD17B10
Q99714,RHEA:24612,HSD17B10
Q99714,RHEA:24612,HSD17B10
Q99714,RHEA:24612,HSD17B10
Q99714,RHEA:24612,HSD17B10
Q99714,RHEA:24612,HSD17B10
Q99714,RHEA:41980,HSD17B10
Q99714,RHEA:41980,HSD17B10
Q99714,RHEA:41980,HSD17B10
Q99714,RHEA:41980,HSD17B10
Q99714,RHEA:41980,HSD17B10
Q99714,RHEA:41992,HSD17B10
Q99714,RHEA:41992,HSD17B10
Q99714,RHEA:41992,HSD17B10
Q99714,RHEA:41992,HSD17B10
Q99714,RHEA:41992,HSD17B10
Q99714,RHEA:42008,HSD17B10
Q99714,RHEA:42008,HSD17B10
Q99714,RHEA:42008,HSD17B10
Q99714,RHEA:42008,HSD17B10
Q99714,RHEA:42008,HSD17B10
Q99755,RHEA:14425,PIP5K1A
Q99755,RHEA:14425,PIP5K1A
Q99755,RHEA:14425,PIP5K1A
Q99755,RHEA:14425,PIP5K1A
Q99755,RHEA:14425,PIP5K1A
Q99755,RHEA:40375,PIP5K1A
Q99755,RHEA:40375,PIP5K1A
Q99755,RHEA:40375,PIP5K1A
Q99755,RHEA:40375,PIP5K1A
Q99755,RHEA:40375,PIP5K1A
Q99755,RHEA:40379,PIP5K1A
Q99755,RHEA:40379,PIP5K1A
Q99755,RHEA:40379,PIP5K1A
Q99755,RHEA:40379,PIP5K1A
Q99755,RHEA:40379,PIP5K1A
Q99755,RHEA:40383,PIP5K1A
Q99755,RHEA:40383,PIP5K1A
Q99755,RHEA:40383,PIP5K1A
Q99755,RHEA:40383,PIP5K1A
Q99755,RHEA:40383,PIP5K1A
Q99755,RHEA:40387,PIP5K1A
Q99755,RHEA:40387,PIP5K1A
Q99755,RHEA:40387,PIP5K1A
Q99755,RHEA:40387,PIP5K1A
Q99755,RHEA:40387,PIP5K1A
Q99758,RHEA:39051,ABCA3
Q99758,RHEA:39051,ABCA3
Q99758,RHEA:39051,ABCA3
Q99758,RHEA:39051,ABCA3
Q99758,RHEA:39051,ABCA3
Q99943,RHEA:19709,AGPAT1
Q99943,RHEA:19709,AGPAT1
Q99943,RHEA:19709,AGPAT1
Q99943,RHEA:19709,AGPAT1
Q99943,RHEA:19709,AGPAT1
Q99943,RHEA:40195,AGPAT1
Q99943,RHEA:40195,AGPAT1
Q99943,RHEA:40195,AGPAT1
Q99943,RHEA:40195,AGPAT1
Q99943,RHEA:40195,AGPAT1
Q99999,RHEA:20613,GAL3ST1
Q99999,RHEA:20613,GAL3ST1
Q99999,RHEA:20613,GAL3ST1
Q99999,RHEA:20613,GAL3ST1
Q99999,RHEA:20613,GAL3ST1
Q99999,RHEA:41736,GAL3ST1
Q99999,RHEA:41736,GAL3ST1
Q99999,RHEA:41736,GAL3ST1
Q99999,RHEA:41736,GAL3ST1
Q99999,RHEA:41736,GAL3ST1
Q99999,RHEA:41744,GAL3ST1
Q99999,RHEA:41744,GAL3ST1
Q99999,RHEA:41744,GAL3ST1
Q99999,RHEA:41744,GAL3ST1
Q99999,RHEA:41744,GAL3ST1
Q99999,RHEA:41748,GAL3ST1
Q99999,RHEA:41748,GAL3ST1
Q99999,RHEA:41748,GAL3ST1
Q99999,RHEA:41748,GAL3ST1
Q99999,RHEA:41748,GAL3ST1
Q99999,RHEA:43304,GAL3ST1
Q99999,RHEA:43304,GAL3ST1
Q99999,RHEA:43304,GAL3ST1
Q99999,RHEA:43304,GAL3ST1
Q99999,RHEA:43304,GAL3ST1
Q99JE6,RHEA:33179,Plcb3
Q99JE6,RHEA:33179,Plcb3
Q99JE6,RHEA:33179,Plcb3
Q99JE6,RHEA:33179,Plcb3
Q99JE6,RHEA:33179,Plcb3
Q99JE6,RHEA:43484,Plcb3
Q99JE6,RHEA:43484,Plcb3
Q99JE6,RHEA:43484,Plcb3
Q99JE6,RHEA:43484,Plcb3
Q99JE6,RHEA:43484,Plcb3
Q99JY8,RHEA:27429,Plpp3
Q99JY8,RHEA:27429,Plpp3
Q99JY8,RHEA:27429,Plpp3
Q99JY8,RHEA:27429,Plpp3
Q99JY8,RHEA:27429,Plpp3
Q99JY8,RHEA:43244,Plpp3
Q99JY8,RHEA:43244,Plpp3
Q99JY8,RHEA:43244,Plpp3
Q99JY8,RHEA:43244,Plpp3
Q99JY8,RHEA:43244,Plpp3
Q99JY8,RHEA:46736,Plpp3
Q99JY8,RHEA:46736,Plpp3
Q99JY8,RHEA:46736,Plpp3
Q99JY8,RHEA:46736,Plpp3
Q99JY8,RHEA:46736,Plpp3
Q99L43,RHEA:16229,Cds2
Q99L43,RHEA:16229,Cds2
Q99L43,RHEA:16229,Cds2
Q99L43,RHEA:16229,Cds2
Q99L43,RHEA:16229,Cds2
Q99L43,RHEA:45648,Cds2
Q99L43,RHEA:45648,Cds2
Q99L43,RHEA:45648,Cds2
Q99L43,RHEA:45648,Cds2
Q99L43,RHEA:45648,Cds2
Q99L43,RHEA:45656,Cds2
Q99L43,RHEA:45656,Cds2
Q99L43,RHEA:45656,Cds2
Q99L43,RHEA:45656,Cds2
Q99L43,RHEA:45656,Cds2
Q99L43,RHEA:45660,Cds2
Q99L43,RHEA:45660,Cds2
Q99L43,RHEA:45660,Cds2
Q99L43,RHEA:45660,Cds2
Q99L43,RHEA:45660,Cds2
Q99L43,RHEA:45672,Cds2
Q99L43,RHEA:45672,Cds2
Q99L43,RHEA:45672,Cds2
Q99L43,RHEA:45672,Cds2
Q99L43,RHEA:45672,Cds2
Q99L43,RHEA:45676,Cds2
Q99L43,RHEA:45676,Cds2
Q99L43,RHEA:45676,Cds2
Q99L43,RHEA:45676,Cds2
Q99L43,RHEA:45676,Cds2
Q99LH2,RHEA:45088,Ptdss1
Q99LH2,RHEA:45088,Ptdss1
Q99LH2,RHEA:45088,Ptdss1
Q99LH2,RHEA:45088,Ptdss1
Q99LH2,RHEA:45088,Ptdss1
Q99LQ7,RHEA:22956,PEDS1
Q99LQ7,RHEA:22956,PEDS1
Q99LQ7,RHEA:22956,PEDS1
Q99LQ7,RHEA:22956,PEDS1
Q99LQ7,RHEA:22956,PEDS1
Q99LR1,RHEA:26132,Abhd12
Q99LR1,RHEA:26132,Abhd12
Q99LR1,RHEA:26132,Abhd12
Q99LR1,RHEA:26132,Abhd12
Q99LR1,RHEA:26132,Abhd12
Q99LR1,RHEA:40499,Abhd12
Q99LR1,RHEA:40499,Abhd12
Q99LR1,RHEA:40499,Abhd12
Q99LR1,RHEA:40499,Abhd12
Q99LR1,RHEA:40499,Abhd12
Q99LR1,RHEA:40895,Abhd12
Q99LR1,RHEA:40895,Abhd12
Q99LR1,RHEA:40895,Abhd12
Q99LR1,RHEA:40895,Abhd12
Q99LR1,RHEA:40895,Abhd12
Q99LR1,RHEA:44552,Abhd12
Q99LR1,RHEA:44552,Abhd12
Q99LR1,RHEA:44552,Abhd12
Q99LR1,RHEA:44552,Abhd12
Q99LR1,RHEA:44552,Abhd12
Q99LR1,RHEA:44584,Abhd12
Q99LR1,RHEA:44584,Abhd12
Q99LR1,RHEA:44584,Abhd12
Q99LR1,RHEA:44584,Abhd12
Q99LR1,RHEA:44584,Abhd12
Q99LR1,RHEA:44588,Abhd12
Q99LR1,RHEA:44588,Abhd12
Q99LR1,RHEA:44588,Abhd12
Q99LR1,RHEA:44588,Abhd12
Q99LR1,RHEA:44588,Abhd12
Q99LR1,RHEA:44732,Abhd12
Q99LR1,RHEA:44732,Abhd12
Q99LR1,RHEA:44732,Abhd12
Q99LR1,RHEA:44732,Abhd12
Q99LR1,RHEA:44732,Abhd12
Q99LR1,RHEA:48428,Abhd12
Q99LR1,RHEA:48428,Abhd12
Q99LR1,RHEA:48428,Abhd12
Q99LR1,RHEA:48428,Abhd12
Q99LR1,RHEA:48428,Abhd12
Q99LR1,RHEA:59364,Abhd12
Q99LR1,RHEA:59364,Abhd12
Q99LR1,RHEA:59364,Abhd12
Q99LR1,RHEA:59364,Abhd12
Q99LR1,RHEA:59364,Abhd12
Q99LR1,RHEA:59368,Abhd12
Q99LR1,RHEA:59368,Abhd12
Q99LR1,RHEA:59368,Abhd12
Q99LR1,RHEA:59368,Abhd12
Q99LR1,RHEA:59368,Abhd12
Q99LR1,RHEA:59372,Abhd12
Q99LR1,RHEA:59372,Abhd12
Q99LR1,RHEA:59372,Abhd12
Q99LR1,RHEA:59372,Abhd12
Q99LR1,RHEA:59372,Abhd12
Q99M64,RHEA:19877,Pi4k2a
Q99M64,RHEA:19877,Pi4k2a
Q99M64,RHEA:19877,Pi4k2a
Q99M64,RHEA:19877,Pi4k2a
Q99M64,RHEA:19877,Pi4k2a
Q99NI4,RHEA:21292,Ipmk
Q99NI4,RHEA:21292,Ipmk
Q99NI4,RHEA:21292,Ipmk
Q99NI4,RHEA:21292,Ipmk
Q99NI4,RHEA:21292,Ipmk
Q99P84,RHEA:33179,Plce1
Q99P84,RHEA:33179,Plce1
Q99P84,RHEA:33179,Plce1
Q99P84,RHEA:33179,Plce1
Q99P84,RHEA:33179,Plce1
Q99PE7,RHEA:39051,Abcg5
Q99PE7,RHEA:39051,Abcg5
Q99PE7,RHEA:39051,Abcg5
Q99PE7,RHEA:39051,Abcg5
Q99PE7,RHEA:39051,Abcg5
Q99PE7,RHEA:39103,Abcg5
Q99PE7,RHEA:39103,Abcg5
Q99PE7,RHEA:39103,Abcg5
Q99PE7,RHEA:39103,Abcg5
Q99PE7,RHEA:39103,Abcg5
Q99PE8,RHEA:39051,Abcg5
Q99PE8,RHEA:39051,Abcg5
Q99PE8,RHEA:39051,Abcg5
Q99PE8,RHEA:39051,Abcg5
Q99PE8,RHEA:39051,Abcg5
Q99PE8,RHEA:39103,Abcg5
Q99PE8,RHEA:39103,Abcg5
Q99PE8,RHEA:39103,Abcg5
Q99PE8,RHEA:39103,Abcg5
Q99PE8,RHEA:39103,Abcg5
Q99PI4,RHEA:27429,Lpin3
Q99PI4,RHEA:27429,Lpin3
Q99PI4,RHEA:27429,Lpin3
Q99PI4,RHEA:27429,Lpin3
Q99PI4,RHEA:27429,Lpin3
Q99PI5,RHEA:27429,Lpin2
Q99PI5,RHEA:27429,Lpin2
Q99PI5,RHEA:27429,Lpin2
Q99PI5,RHEA:27429,Lpin2
Q99PI5,RHEA:27429,Lpin2
Q99PW5,RHEA:47832,Neu3
Q99PW5,RHEA:47832,Neu3
Q99PW5,RHEA:47832,Neu3
Q99PW5,RHEA:47832,Neu3
Q99PW5,RHEA:47832,Neu3
Q99PW5,RHEA:47872,Neu3
Q99PW5,RHEA:47872,Neu3
Q99PW5,RHEA:47872,Neu3
Q99PW5,RHEA:47872,Neu3
Q99PW5,RHEA:47872,Neu3
Q99PW5,RHEA:48064,Neu3
Q99PW5,RHEA:48064,Neu3
Q99PW5,RHEA:48064,Neu3
Q99PW5,RHEA:48064,Neu3
Q99PW5,RHEA:48064,Neu3
Q99PW5,RHEA:48068,Neu3
Q99PW5,RHEA:48068,Neu3
Q99PW5,RHEA:48068,Neu3
Q99PW5,RHEA:48068,Neu3
Q99PW5,RHEA:48068,Neu3
Q99PW5,RHEA:48072,Neu3
Q99PW5,RHEA:48072,Neu3
Q99PW5,RHEA:48072,Neu3
Q99PW5,RHEA:48072,Neu3
Q99PW5,RHEA:48072,Neu3
Q99PW5,RHEA:48120,Neu3
Q99PW5,RHEA:48120,Neu3
Q99PW5,RHEA:48120,Neu3
Q99PW5,RHEA:48120,Neu3
Q99PW5,RHEA:48120,Neu3
Q99PW5,RHEA:48136,Neu3
Q99PW5,RHEA:48136,Neu3
Q99PW5,RHEA:48136,Neu3
Q99PW5,RHEA:48136,Neu3
Q99PW5,RHEA:48136,Neu3
Q99SY8,RHEA:10272,dagK
Q99SY8,RHEA:10272,dagK
Q99SY8,RHEA:10272,dagK
Q99SY8,RHEA:10272,dagK
Q99SY8,RHEA:10272,dagK
Q99UB9,RHEA:10668,mprF
Q99UB9,RHEA:10668,mprF
Q99UB9,RHEA:10668,mprF
Q99UB9,RHEA:10668,mprF
Q99UB9,RHEA:10668,mprF
Q99UL1,RHEA:16229,cdsA
Q99UL1,RHEA:16229,cdsA
Q99UL1,RHEA:16229,cdsA
Q99UL1,RHEA:16229,cdsA
Q99UL1,RHEA:16229,cdsA
Q99V75,RHEA:17285,ugtP
Q99V75,RHEA:17285,ugtP
Q99V75,RHEA:17285,ugtP
Q99V75,RHEA:17285,ugtP
Q99V75,RHEA:17285,ugtP
Q99V75,RHEA:39031,ugtP
Q99V75,RHEA:39031,ugtP
Q99V75,RHEA:39031,ugtP
Q99V75,RHEA:39031,ugtP
Q99V75,RHEA:39031,ugtP
Q9AE87,RHEA:22956,carF
Q9AE87,RHEA:22956,carF
Q9AE87,RHEA:22956,carF
Q9AE87,RHEA:22956,carF
Q9AE87,RHEA:22956,carF
Q9AIV3,RHEA:10668,mprF
Q9AIV3,RHEA:10668,mprF
Q9AIV3,RHEA:10668,mprF
Q9AIV3,RHEA:10668,mprF
Q9AIV3,RHEA:10668,mprF
Q9ASU1,RHEA:10868,DGAT2
Q9ASU1,RHEA:10868,DGAT2
Q9ASU1,RHEA:10868,DGAT2
Q9ASU1,RHEA:10868,DGAT2
Q9ASU1,RHEA:10868,DGAT2
